tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,253,214096,215035,7-6(6) 6-2,3,R64,116.0,6.0,5.0,77.0,41.0,28.0,14.0,10.0,4.0,8.0,2.0,12.0,79.0,41.0,22.0,14.0,10.0,10.0,16.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,252,203501,214452,3-6 6-4 7-6(7),3,R64,144.0,7.0,2.0,111.0,65.0,48.0,22.0,15.0,9.0,11.0,4.0,4.0,100.0,73.0,54.0,14.0,16.0,4.0,6.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,251,214082,206420,6-4 6-2,3,R64,71.0,6.0,8.0,58.0,37.0,28.0,10.0,9.0,5.0,6.0,2.0,1.0,54.0,29.0,15.0,12.0,9.0,2.0,6.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,250,221909,202499,5-7 7-6(4) 6-2,3,R64,181.0,9.0,14.0,114.0,65.0,48.0,22.0,16.0,5.0,8.0,9.0,9.0,111.0,69.0,48.0,17.0,16.0,4.0,8.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,249,223670,201533,6-1 6-4,3,R64,56.0,1.0,1.0,49.0,34.0,24.0,11.0,9.0,1.0,2.0,3.0,1.0,48.0,36.0,19.0,5.0,8.0,3.0,7.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,248,220367,206294,3-6 6-4 6-3,3,R64,119.0,3.0,3.0,78.0,53.0,35.0,12.0,14.0,3.0,7.0,2.0,1.0,83.0,53.0,35.0,13.0,14.0,3.0,8.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,245,211684,213631,3-6 6-4 6-3,3,R64,134.0,3.0,3.0,91.0,68.0,44.0,9.0,14.0,3.0,7.0,1.0,6.0,83.0,51.0,32.0,15.0,14.0,0.0,5.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,244,201496,211843,6-2 6-4,3,R64,85.0,6.0,4.0,65.0,36.0,26.0,14.0,9.0,6.0,7.0,2.0,6.0,54.0,33.0,19.0,8.0,9.0,2.0,6.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,243,201499,206242,4-6 7-6(4) 6-3,3,R64,174.0,10.0,14.0,120.0,69.0,50.0,19.0,15.0,12.0,16.0,7.0,7.0,110.0,63.0,43.0,20.0,16.0,5.0,10.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,242,214939,211701,1-6 6-2 6-3,3,R64,106.0,1.0,6.0,74.0,44.0,26.0,13.0,12.0,4.0,9.0,1.0,8.0,77.0,40.0,24.0,13.0,12.0,4.0,10.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,241,211651,220548,6-2 7-5,3,R64,89.0,9.0,3.0,58.0,30.0,26.0,12.0,10.0,2.0,4.0,2.0,5.0,69.0,42.0,24.0,10.0,10.0,8.0,13.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,240,201709,211279,4-6 6-0 6-1,3,R64,107.0,0.0,3.0,88.0,51.0,33.0,18.0,12.0,3.0,6.0,0.0,4.0,67.0,34.0,16.0,10.0,11.0,2.0,9.0
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,238,214544,202468,6-3 7-5,3,F,76.0,10.0,1.0,51.0,34.0,31.0,11.0,11.0,0.0,1.0,5.0,5.0,71.0,42.0,28.0,13.0,10.0,2.0,5.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,300,220520,206242,1-6 6-1 7-5,3,F,126.0,3.0,4.0,81.0,46.0,32.0,17.0,13.0,3.0,7.0,3.0,4.0,72.0,52.0,30.0,12.0,13.0,4.0,9.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,299,206242,211701,6-3 2-6 6-2,3,SF,131.0,5.0,1.0,72.0,42.0,32.0,15.0,13.0,0.0,3.0,1.0,10.0,102.0,64.0,42.0,16.0,12.0,9.0,13.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,298,220520,215713,4-6 6-3 6-3,3,SF,136.0,6.0,11.0,107.0,64.0,40.0,18.0,14.0,13.0,18.0,3.0,11.0,101.0,51.0,31.0,20.0,14.0,12.0,19.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,297,206242,216262,6-2 6-2,3,QF,75.0,2.0,5.0,45.0,27.0,21.0,8.0,8.0,0.0,1.0,0.0,4.0,56.0,22.0,10.0,16.0,8.0,8.0,13.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,296,211701,220548,1-6 6-3 6-4,3,QF,125.0,0.0,9.0,76.0,38.0,19.0,16.0,13.0,2.0,9.0,0.0,3.0,85.0,54.0,28.0,13.0,13.0,3.0,10.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,295,220520,201551,6-4 6-2,3,QF,83.0,3.0,1.0,53.0,29.0,22.0,17.0,9.0,3.0,3.0,4.0,7.0,71.0,44.0,32.0,8.0,9.0,7.0,10.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,294,215713,202536,6-2 6-1,3,QF,77.0,1.0,6.0,50.0,28.0,22.0,9.0,8.0,4.0,6.0,2.0,3.0,59.0,41.0,19.0,4.0,7.0,9.0,15.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,293,206242,213710,6-2 6-1,3,R16,87.0,3.0,3.0,49.0,31.0,21.0,9.0,8.0,4.0,6.0,0.0,5.0,63.0,40.0,22.0,4.0,7.0,13.0,19.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,292,216262,213550,6-4 6-3,3,R16,86.0,8.0,10.0,85.0,39.0,28.0,21.0,10.0,8.0,10.0,2.0,5.0,57.0,39.0,25.0,5.0,9.0,4.0,8.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,291,211701,222601,2-6 6-4 7-6(2),3,R16,156.0,1.0,13.0,113.0,71.0,38.0,15.0,15.0,5.0,14.0,1.0,8.0,117.0,71.0,45.0,14.0,15.0,11.0,19.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,290,220548,204427,6-3 6-2,3,R16,85.0,5.0,4.0,59.0,38.0,26.0,12.0,9.0,2.0,3.0,0.0,2.0,51.0,32.0,17.0,7.0,8.0,3.0,7.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,289,201551,202600,6-3 6-3,3,R16,93.0,5.0,4.0,71.0,44.0,28.0,13.0,9.0,4.0,6.0,0.0,3.0,50.0,33.0,15.0,9.0,9.0,2.0,7.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,288,220520,216133,3-6 6-4 6-2,3,R16,131.0,4.0,4.0,79.0,47.0,34.0,14.0,13.0,4.0,7.0,5.0,3.0,98.0,58.0,38.0,17.0,14.0,7.0,12.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,287,215713,220704,6-2 6-2,3,R16,68.0,0.0,5.0,46.0,24.0,19.0,10.0,8.0,2.0,4.0,2.0,7.0,51.0,27.0,13.0,8.0,8.0,5.0,11.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,286,202536,213889,7-6(3) 6-3,3,R16,128.0,4.0,4.0,101.0,61.0,46.0,18.0,11.0,10.0,11.0,4.0,0.0,57.0,38.0,29.0,9.0,10.0,1.0,3.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,285,206242,203530,6-3 7-5,3,R32,116.0,4.0,6.0,72.0,41.0,25.0,17.0,11.0,11.0,15.0,2.0,0.0,66.0,49.0,22.0,10.0,10.0,3.0,9.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,284,213710,203354,6-2 6-4,3,R32,95.0,1.0,1.0,57.0,40.0,27.0,11.0,9.0,4.0,5.0,0.0,7.0,61.0,34.0,22.0,9.0,9.0,8.0,12.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,283,216262,220722,6-3 6-2,3,R32,77.0,7.0,5.0,61.0,26.0,19.0,20.0,9.0,4.0,5.0,2.0,3.0,57.0,30.0,13.0,15.0,8.0,6.0,10.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,282,213550,220465,6-2 2-6 7-5,3,R32,139.0,1.0,8.0,97.0,54.0,29.0,17.0,14.0,9.0,16.0,0.0,1.0,92.0,65.0,34.0,11.0,14.0,8.0,16.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,281,211701,259967,6-7(5) 6-3 7-6(5),3,R32,169.0,10.0,10.0,118.0,73.0,48.0,24.0,17.0,9.0,14.0,0.0,5.0,112.0,67.0,39.0,23.0,16.0,6.0,12.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,280,222601,219875,4-6 6-3 6-2,3,R32,132.0,1.0,7.0,85.0,55.0,33.0,10.0,13.0,6.0,12.0,0.0,3.0,101.0,79.0,39.0,8.0,14.0,10.0,19.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,279,204427,206374,6-4 6-1,3,R32,92.0,1.0,3.0,47.0,26.0,13.0,15.0,8.0,0.0,2.0,1.0,3.0,55.0,32.0,17.0,6.0,9.0,4.0,10.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,278,220548,220416,6-0 1-6 6-1,3,R32,96.0,3.0,8.0,56.0,26.0,20.0,14.0,10.0,0.0,4.0,4.0,6.0,79.0,45.0,26.0,10.0,10.0,6.0,13.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,277,202600,201616,6-1 6-4,3,R32,87.0,0.0,3.0,55.0,41.0,25.0,5.0,9.0,2.0,6.0,0.0,1.0,50.0,21.0,10.0,7.0,8.0,3.0,10.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,276,201551,214459,6-3 7-6(4),3,R32,121.0,8.0,2.0,74.0,45.0,32.0,15.0,11.0,4.0,6.0,0.0,3.0,78.0,47.0,26.0,19.0,10.0,8.0,11.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,275,220520,221512,6-1 4-6 6-4,3,R32,117.0,1.0,5.0,84.0,49.0,34.0,16.0,14.0,3.0,7.0,4.0,2.0,71.0,38.0,26.0,10.0,13.0,2.0,8.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,274,216133,215020,6-1 6-1,3,R32,60.0,3.0,3.0,45.0,28.0,19.0,9.0,7.0,2.0,3.0,0.0,4.0,47.0,32.0,14.0,2.0,7.0,4.0,10.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,273,215713,220348,6-3 6-2,3,R32,66.0,0.0,2.0,42.0,28.0,18.0,6.0,8.0,0.0,3.0,1.0,3.0,53.0,32.0,11.0,9.0,9.0,4.0,11.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,272,220704,203533,3-6 6-3 6-2,3,R32,133.0,2.0,5.0,87.0,56.0,40.0,10.0,13.0,5.0,9.0,1.0,3.0,85.0,51.0,29.0,15.0,13.0,8.0,14.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,271,213889,211713,6-3 7-6(5),3,R32,108.0,4.0,2.0,73.0,44.0,29.0,15.0,10.0,5.0,8.0,2.0,3.0,71.0,44.0,26.0,10.0,11.0,6.0,11.0
2024-2040,Cleveland,Hard,32,I,2024-08-19,270,202536,220367,1-6 7-6(2) 6-2,3,R32,152.0,4.0,0.0,79.0,50.0,29.0,13.0,13.0,1.0,8.0,3.0,11.0,118.0,66.0,39.0,16.0,14.0,10.0,17.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,300,222328,215138,7-6(6) 6-4,3,F,109.0,4.0,3.0,79.0,43.0,34.0,21.0,11.0,6.0,7.0,13.0,5.0,84.0,52.0,40.0,13.0,11.0,4.0,6.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,299,215138,206420,7-5 3-6 7-6(6),3,SF,139.0,17.0,3.0,96.0,70.0,52.0,14.0,16.0,0.0,1.0,14.0,10.0,111.0,74.0,57.0,18.0,17.0,2.0,3.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,298,222328,215613,7-6(7) 7-5,3,SF,118.0,5.0,8.0,89.0,45.0,34.0,22.0,12.0,3.0,5.0,3.0,2.0,76.0,56.0,37.0,10.0,12.0,3.0,6.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,297,215138,222965,6-4 6-3,3,QF,82.0,8.0,0.0,48.0,34.0,28.0,10.0,9.0,0.0,0.0,5.0,3.0,59.0,36.0,23.0,12.0,10.0,3.0,6.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,296,206420,206294,7-5 7-6(3),3,QF,117.0,7.0,7.0,83.0,51.0,39.0,15.0,12.0,3.0,5.0,4.0,3.0,88.0,57.0,38.0,13.0,12.0,7.0,10.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,295,222328,202494,6-4 6-4,3,QF,83.0,4.0,4.0,59.0,35.0,32.0,11.0,10.0,2.0,2.0,2.0,2.0,63.0,34.0,24.0,15.0,10.0,3.0,5.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,294,215613,211684,6-7(3) 6-0 6-2,3,QF,137.0,6.0,2.0,95.0,66.0,44.0,14.0,13.0,8.0,10.0,2.0,4.0,91.0,53.0,32.0,15.0,13.0,5.0,12.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,293,222965,203389,1-6 6-3 6-3,3,R16,111.0,4.0,3.0,71.0,37.0,28.0,15.0,12.0,2.0,5.0,10.0,7.0,76.0,44.0,33.0,13.0,13.0,2.0,6.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,292,215138,214604,6-3 2-6 7-6(2),3,R16,164.0,5.0,4.0,105.0,57.0,37.0,27.0,15.0,5.0,8.0,4.0,4.0,107.0,76.0,50.0,14.0,14.0,6.0,8.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,291,206420,213887,6-3 6-4,3,R16,79.0,17.0,1.0,57.0,36.0,28.0,14.0,10.0,1.0,1.0,0.0,2.0,54.0,38.0,26.0,8.0,9.0,4.0,6.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,290,206294,201549,6-4 6-1,3,R16,75.0,1.0,1.0,55.0,37.0,21.0,13.0,9.0,4.0,6.0,5.0,6.0,46.0,23.0,13.0,9.0,8.0,1.0,6.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,289,222328,216016,6-4 7-6(11),3,R16,110.0,3.0,4.0,70.0,39.0,28.0,17.0,11.0,2.0,4.0,8.0,5.0,75.0,51.0,37.0,7.0,11.0,6.0,9.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,288,202494,220589,6-4 6-3,3,R16,75.0,2.0,4.0,50.0,28.0,25.0,10.0,10.0,1.0,3.0,0.0,6.0,64.0,49.0,30.0,4.0,9.0,5.0,9.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,287,211684,215151,6-7(2) 6-3 6-1,3,R16,147.0,0.0,3.0,97.0,69.0,44.0,16.0,14.0,3.0,6.0,10.0,7.0,100.0,54.0,37.0,17.0,14.0,5.0,12.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,286,215613,215785,3-6 7-5 7-6(2),3,R16,167.0,1.0,4.0,102.0,70.0,49.0,16.0,16.0,7.0,12.0,1.0,6.0,127.0,81.0,50.0,24.0,17.0,9.0,14.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,284,222965,211843,6-1 6-4,3,R32,90.0,7.0,1.0,69.0,44.0,33.0,13.0,9.0,3.0,3.0,2.0,5.0,56.0,34.0,21.0,8.0,8.0,4.0,7.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,283,215138,203564,7-6(3) 6-3,3,R32,94.0,7.0,5.0,69.0,41.0,32.0,18.0,11.0,2.0,3.0,4.0,3.0,63.0,43.0,31.0,9.0,10.0,2.0,4.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,282,214604,206368,1-6 7-5 6-4,3,R32,173.0,1.0,11.0,99.0,64.0,41.0,11.0,14.0,9.0,15.0,4.0,3.0,109.0,70.0,46.0,14.0,15.0,5.0,11.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,280,213887,211874,6-1 6-4,3,R32,82.0,1.0,1.0,51.0,40.0,26.0,7.0,9.0,1.0,3.0,0.0,2.0,52.0,25.0,15.0,10.0,8.0,5.0,10.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,279,201549,203475,7-6(2) 3-6 6-2,3,R32,147.0,4.0,8.0,97.0,62.0,41.0,15.0,14.0,3.0,7.0,5.0,12.0,110.0,77.0,50.0,10.0,15.0,4.0,9.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,278,206294,202434,4-6 6-2 6-3,3,R32,141.0,8.0,0.0,99.0,62.0,46.0,17.0,14.0,8.0,11.0,7.0,3.0,105.0,60.0,36.0,21.0,13.0,6.0,11.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,277,222328,206363,6-0 6-1,3,R32,49.0,6.0,7.0,41.0,26.0,23.0,6.0,7.0,0.0,0.0,2.0,5.0,32.0,13.0,7.0,4.0,6.0,1.0,6.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,276,216016,213583,6-0 6-3,3,R32,68.0,3.0,3.0,41.0,26.0,20.0,7.0,7.0,3.0,4.0,2.0,1.0,44.0,26.0,11.0,6.0,8.0,3.0,9.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,275,220589,220714,7-6(6) 6-1,3,R32,105.0,1.0,3.0,80.0,66.0,40.0,7.0,9.0,6.0,8.0,0.0,5.0,75.0,50.0,30.0,7.0,10.0,2.0,7.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,273,211684,206408,6-4 4-6 6-4,3,R32,157.0,4.0,1.0,84.0,55.0,38.0,17.0,15.0,4.0,8.0,2.0,8.0,107.0,72.0,45.0,15.0,15.0,11.0,16.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,272,215151,201435,6-3 3-6 6-3,3,R32,108.0,15.0,4.0,88.0,51.0,40.0,20.0,14.0,3.0,4.0,1.0,5.0,73.0,44.0,31.0,19.0,13.0,3.0,5.0
2024-1039,Monterrey,Hard,32,P,2024-08-19,271,215785,201548,6-2 7-6(3),3,R32,88.0,3.0,3.0,67.0,50.0,35.0,8.0,10.0,4.0,6.0,1.0,4.0,62.0,43.0,26.0,9.0,10.0,6.0,10.0
2024-560,Us Open,Hard,128,G,2024-08-26,100,216347,215872,6-4 7-6(6),3,R128,112.0,5.0,1.0,67.0,38.0,27.0,20.0,11.0,2.0,4.0,2.0,5.0,77.0,46.0,31.0,17.0,11.0,3.0,6.0
2024-560,Us Open,Hard,128,G,2024-08-26,101,214262,201611,6-3 4-6 7-6(6),3,R128,197.0,10.0,8.0,109.0,56.0,38.0,23.0,16.0,9.0,14.0,1.0,11.0,144.0,93.0,53.0,22.0,15.0,13.0,18.0
2024-560,Us Open,Hard,128,G,2024-08-26,102,220714,203462,6-3 6-0,3,R128,66.0,2.0,1.0,57.0,39.0,26.0,10.0,8.0,3.0,4.0,0.0,4.0,38.0,25.0,13.0,2.0,7.0,2.0,7.0
2024-560,Us Open,Hard,128,G,2024-08-26,103,201499,223194,6-2 6-0,3,R128,61.0,4.0,4.0,47.0,21.0,18.0,15.0,7.0,5.0,5.0,0.0,3.0,39.0,21.0,9.0,7.0,7.0,2.0,7.0
2024-560,Us Open,Hard,128,G,2024-08-26,104,259799,215785,6-2 7-6(4),3,R128,98.0,3.0,4.0,80.0,56.0,32.0,8.0,10.0,5.0,11.0,1.0,3.0,59.0,37.0,13.0,5.0,10.0,4.0,12.0
2024-560,Us Open,Hard,128,G,2024-08-26,105,221909,201533,0-6 6-1 7-5,3,R128,101.0,5.0,4.0,77.0,45.0,30.0,14.0,12.0,9.0,13.0,3.0,3.0,80.0,56.0,38.0,8.0,13.0,3.0,8.0
2024-560,Us Open,Hard,128,G,2024-08-26,106,213631,220332,6-2 1-6 7-5,3,R128,113.0,2.0,4.0,69.0,40.0,26.0,13.0,13.0,3.0,8.0,1.0,3.0,79.0,58.0,32.0,12.0,14.0,1.0,7.0
2024-560,Us Open,Hard,128,G,2024-08-26,107,214643,202492,6-2 7-5,3,R128,92.0,3.0,7.0,74.0,34.0,23.0,18.0,10.0,5.0,8.0,4.0,3.0,54.0,37.0,22.0,4.0,10.0,3.0,9.0
2024-560,Us Open,Hard,128,G,2024-08-26,108,214452,203389,1-6 7-5 6-4,3,R128,160.0,2.0,5.0,101.0,70.0,42.0,13.0,14.0,7.0,12.0,4.0,11.0,110.0,63.0,43.0,20.0,15.0,13.0,18.0
2024-560,Us Open,Hard,128,G,2024-08-26,109,201506,213710,3-6 6-0 6-4,3,R128,122.0,1.0,2.0,74.0,57.0,33.0,7.0,13.0,2.0,7.0,1.0,5.0,87.0,55.0,28.0,12.0,12.0,8.0,15.0
2024-560,Us Open,Hard,128,G,2024-08-26,110,220704,203533,1-6 7-6(5) 6-2,3,R128,138.0,8.0,9.0,87.0,51.0,37.0,15.0,13.0,3.0,7.0,3.0,7.0,93.0,51.0,36.0,20.0,14.0,5.0,9.0
2024-560,Us Open,Hard,128,G,2024-08-26,111,223670,206408,6-0 6-1,3,R128,51.0,0.0,1.0,45.0,29.0,22.0,11.0,7.0,4.0,4.0,2.0,1.0,34.0,21.0,10.0,3.0,6.0,0.0,5.0
2024-560,Us Open,Hard,128,G,2024-08-26,112,211107,205925,5-7 6-2 6-1,3,R128,145.0,3.0,4.0,99.0,46.0,35.0,26.0,14.0,10.0,13.0,3.0,9.0,76.0,47.0,27.0,11.0,13.0,5.0,11.0
2024-560,Us Open,Hard,128,G,2024-08-26,113,222601,201549,6-3 6-0,3,R128,64.0,1.0,4.0,41.0,23.0,17.0,10.0,7.0,0.0,1.0,5.0,3.0,59.0,37.0,21.0,5.0,8.0,1.0,7.0
2024-560,Us Open,Hard,128,G,2024-08-26,114,213550,221054,6-1 3-6 6-4,3,R128,131.0,6.0,5.0,93.0,69.0,45.0,12.0,13.0,6.0,9.0,6.0,3.0,79.0,51.0,35.0,9.0,13.0,6.0,11.0
2024-560,Us Open,Hard,128,G,2024-08-26,115,202468,201603,6-4 6-3,3,R128,83.0,3.0,3.0,74.0,44.0,33.0,13.0,10.0,5.0,6.0,1.0,0.0,50.0,25.0,13.0,16.0,9.0,3.0,6.0
2024-560,Us Open,Hard,128,G,2024-08-26,116,214981,215018,6-1 7-6(1),3,R128,82.0,11.0,7.0,76.0,38.0,30.0,18.0,10.0,4.0,5.0,5.0,5.0,63.0,38.0,23.0,12.0,9.0,3.0,6.0
2024-560,Us Open,Hard,128,G,2024-08-26,117,211316,202453,6-4 6-1,3,R128,65.0,2.0,4.0,53.0,25.0,20.0,14.0,9.0,2.0,4.0,0.0,0.0,44.0,23.0,12.0,8.0,8.0,1.0,6.0
2024-560,Us Open,Hard,128,G,2024-08-26,118,201496,211702,6-0 6-1,3,R128,53.0,1.0,2.0,36.0,27.0,22.0,6.0,7.0,0.0,0.0,0.0,2.0,40.0,24.0,9.0,6.0,6.0,2.0,7.0
2024-560,Us Open,Hard,128,G,2024-08-26,119,213887,201614,6-1 6-4,3,R128,78.0,0.0,5.0,59.0,29.0,20.0,19.0,9.0,6.0,7.0,6.0,7.0,45.0,27.0,16.0,5.0,8.0,2.0,6.0
2024-560,Us Open,Hard,128,G,2024-08-26,120,206242,220589,4-6 6-0 6-2,3,R128,100.0,2.0,6.0,70.0,42.0,33.0,14.0,12.0,2.0,4.0,1.0,1.0,64.0,38.0,19.0,13.0,12.0,4.0,10.0
2024-560,Us Open,Hard,128,G,2024-08-26,121,204427,220440,6-1 6-3,3,R128,92.0,0.0,2.0,44.0,29.0,19.0,11.0,8.0,2.0,3.0,1.0,2.0,59.0,35.0,19.0,7.0,8.0,4.0,9.0
2024-560,Us Open,Hard,128,G,2024-08-26,122,214388,211095,6-3 3-6 6-3,3,R128,118.0,6.0,11.0,90.0,44.0,33.0,25.0,14.0,4.0,6.0,9.0,6.0,87.0,40.0,32.0,21.0,13.0,4.0,7.0
2024-560,Us Open,Hard,128,G,2024-08-26,123,214939,201616,6-2 6-2,3,R128,65.0,1.0,4.0,42.0,26.0,21.0,10.0,8.0,0.0,1.0,3.0,2.0,47.0,24.0,12.0,9.0,8.0,6.0,11.0
2024-560,Us Open,Hard,128,G,2024-08-26,124,211768,211533,6-3 6-2,3,R128,64.0,9.0,0.0,50.0,30.0,24.0,15.0,9.0,2.0,2.0,5.0,6.0,50.0,31.0,19.0,9.0,8.0,0.0,3.0
2024-560,Us Open,Hard,128,G,2024-08-26,125,214096,220465,6-3 7-5,3,R128,101.0,2.0,3.0,65.0,35.0,24.0,16.0,11.0,3.0,6.0,1.0,3.0,67.0,52.0,28.0,6.0,10.0,2.0,7.0
2024-560,Us Open,Hard,128,G,2024-08-26,126,201478,259104,2-1 RET,3,R128,15.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,20.0,12.0,7.0,3.0,2.0,5.0,6.0
2024-560,Us Open,Hard,128,G,2024-08-26,127,215713,220367,2-6 6-4 7-5,3,R128,146.0,3.0,6.0,111.0,70.0,46.0,15.0,15.0,13.0,19.0,4.0,6.0,99.0,55.0,35.0,20.0,15.0,8.0,14.0
2024-560,Us Open,Hard,128,G,2024-08-26,128,201709,222328,7-6(3) 6-4,3,R128,101.0,3.0,1.0,78.0,52.0,33.0,10.0,11.0,1.0,5.0,6.0,8.0,70.0,35.0,20.0,16.0,11.0,4.0,9.0
2024-560,Us Open,Hard,128,G,2024-08-26,129,216133,201613,3-6 6-4 6-1,3,R128,130.0,5.0,6.0,97.0,65.0,41.0,13.0,13.0,12.0,16.0,1.0,5.0,90.0,50.0,29.0,17.0,14.0,3.0,9.0
2024-560,Us Open,Hard,128,G,2024-08-26,130,201662,210886,6-3 0-6 7-5,3,R128,143.0,6.0,7.0,88.0,49.0,29.0,16.0,13.0,4.0,10.0,4.0,8.0,109.0,63.0,40.0,18.0,14.0,12.0,18.0
2024-560,Us Open,Hard,128,G,2024-08-26,131,211148,215370,6-7(5) 6-2 6-4,3,R128,168.0,2.0,2.0,103.0,66.0,44.0,20.0,15.0,6.0,10.0,3.0,8.0,122.0,82.0,47.0,20.0,15.0,9.0,16.0
2024-560,Us Open,Hard,128,G,2024-08-26,132,206252,215453,7-6(3) 6-2,3,R128,94.0,1.0,4.0,58.0,35.0,25.0,12.0,10.0,2.0,5.0,2.0,2.0,73.0,39.0,23.0,13.0,10.0,8.0,13.0
2024-560,Us Open,Hard,128,G,2024-08-26,133,211817,211814,6-2 6-4,3,R128,72.0,1.0,6.0,53.0,26.0,20.0,15.0,9.0,1.0,2.0,1.0,3.0,48.0,29.0,16.0,9.0,9.0,2.0,6.0
2024-560,Us Open,Hard,128,G,2024-08-26,134,203501,203354,6-2 7-5,3,R128,114.0,6.0,3.0,77.0,45.0,30.0,17.0,10.0,9.0,11.0,1.0,6.0,78.0,45.0,24.0,14.0,10.0,5.0,10.0
2024-560,Us Open,Hard,128,G,2024-08-26,135,211651,203530,6-0 6-3,3,R128,69.0,4.0,7.0,41.0,19.0,13.0,12.0,8.0,0.0,2.0,1.0,3.0,52.0,39.0,18.0,3.0,7.0,2.0,8.0
2024-560,Us Open,Hard,128,G,2024-08-26,136,201458,263857,3-6 6-1 6-1,3,R128,128.0,1.0,10.0,70.0,47.0,31.0,9.0,11.0,3.0,6.0,1.0,3.0,99.0,63.0,37.0,9.0,12.0,7.0,14.0
2024-560,Us Open,Hard,128,G,2024-08-26,137,216262,201585,0-6 7-5 7-5,3,R128,126.0,2.0,4.0,87.0,58.0,33.0,9.0,15.0,5.0,14.0,0.0,5.0,83.0,57.0,27.0,12.0,15.0,3.0,11.0
